SA2_MAIN16,dist,duration,n_mesh_blocks
210021232,16317.951867731204,18.924285714285713,140
210021233,19944.461922615614,22.254,50
210021234,15690.022559738722,22.821951219512194,41
210021235,18855.70462044475,31.679807692307694,104
210031236,2766.196939720016,7.1251655629139075,151
210031237,868.4523920443153,2.963698630136986,146
210031239,1377.8867939903607,3.562773722627737,274
210031438,1061.3694023224389,2.9203125,256
210031439,1346.5012285923192,5.692592592592592,27
210031440,1875.620411927738,4.571212121212121,66
210041240,3082.447226674143,7.238345864661654,133
210041241,2328.5707762732486,5.586280487804878,328
210051242,1134.5160478182986,3.838848920863309,139
210051243,1866.3843560867015,4.903305785123967,242
210051245,2320.449825376774,5.992118226600986,203
210051246,3163.0367528992774,9.449704142011834,169
210051247,915.2034456471595,2.9755555555555557,135
210051248,1794.3818419758488,7.78,5
210051249,1268.0594427711956,3.8146067415730336,178
210051250,1905.4665181686632,4.721505376344086,93
210051441,1244.88460279689,3.562666666666667,75
210051442,2362.4492537896836,6.118085106382979,94
210051443,1506.3572422196846,4.063513513513514,148
210051444,2160.422049943126,4.672881355932203,118
210051445,5136.369796740962,9.76,20
211011251,3087.8930945323073,6.176785714285714,168
211011254,2359.9586789080477,4.8754285714285714,175
211011255,2562.4500726145734,6.625862068965517,58
211011256,1524.1359997932282,4.081690140845071,142
211011257,2304.378615145522,6.423684210526316,76
211011258,1527.2505404944557,4.014705882352941,102
211011259,2178.172769362472,5.1461538461538465,143
211011260,1546.5892814993415,3.947457627118644,177
211011446,2227.7511442252353,4.671886120996441,281
211011447,836.5660097165949,2.566470588235294,170
211011448,1238.8599064905266,2.957837837837838,185
211011449,3165.100800520872,6.928260869565217,46
211021261,4199.834271696161,8.11340206185567,194
211021262,6883.723775122881,12.666666666666666,138
211031263,3558.4176533768546,6.407741935483871,155
211031265,3546.946715075596,7.2597883597883595,189
211031266,1444.6701340129378,3.3876923076923076,260
211031267,2334.927323557012,5.064372469635628,247
211031268,1708.8582009580591,3.7718446601941746,103
211031450,1103.460394708362,2.5578431372549018,204
211031451,2106.0723846934757,4.595454545454546,154
211031452,2311.507401662746,4.338596491228071,57
211041269,4286.721004586458,6.766371681415929,113
211041270,3209.85512159512,6.145370370370371,216
211041271,4593.086756266838,7.931506849315069,146
211041272,4274.3695447199425,7.168103448275862,116
211041273,3507.902480553019,6.357377049180328,122
211051274,7029.308531420384,12.3344,125
211051275,4425.494495286576,8.97037037037037,108
211051276,5090.03246238436,8.42198952879581,191
211051277,2710.2123896556486,4.922857142857143,105
211051278,2825.031435076189,6.2339366515837105,221
211051279,10704.843675925355,19.458823529411763,68
211051280,3977.6641782181982,6.801282051282051,78
211051281,2804.6137578806643,5.936864406779661,236
211051282,6362.873457184112,14.535714285714286,140
211051283,2598.674823322902,5.485185185185185,108
211051284,4060.3279801997087,7.207476635514019,107
211051285,8106.047595774052,13.890666666666666,75
211051286,6489.572438755713,11.246332046332046,259
212011287,3485.72288829599,7.814473684210526,152
212011288,17921.462790642825,25.278991596638654,119
212011289,13980.401530740619,24.5218487394958,238
212011290,15746.466420012031,24.884466019417477,103
212011291,4151.976668190015,8.851461988304093,171
212011292,2105.7941475719213,5.879012345679012,324
212021293,2377.7446715882315,5.56725352112676,284
212021294,1987.223230471252,5.518828451882845,239
212021295,2703.281083139537,5.787769784172662,139
212021297,5701.3240915383285,8.592857142857143,126
212021299,6350.233650870111,10.308510638297872,94
212021453,3754.9270659661242,8.369291338582677,127
212021454,3956.5863691553445,7.404635761589404,151
212021455,5483.293268686164,8.293893129770993,131
212021456,4307.353893184041,7.903636363636363,165
212031300,3502.2915267014664,7.671370967741935,248
212031301,1879.5757553944993,5.551207729468599,207
212031302,4985.34790394819,10.01129943502825,177
212031303,4956.4648517085225,11.65,100
212031304,5012.111252027699,9.495488721804511,133
212031305,6317.811355499641,10.579253112033195,241
212031306,7021.902066522319,12.258333333333333,120
212031308,10723.019995085975,15.642105263157895,95
212031457,3483.7147495461686,8.05982905982906,117
212031458,5063.76134115754,10.232846715328467,137
212041309,2990.310925626388,5.9828125,128
212041310,2450.659186864986,4.452201257861635,159
212041311,1377.2855298241918,3.228230616302187,503
212041312,2193.6463286794565,5.284375,256
